"GEO_ID","NAME","B01003_001E","B01003_001M"
"0500000US30083","Richland County, Montana","11360","*****"
"0500000US30085","Roosevelt County, Montana","11228","*****"
"0500000US30087","Rosebud County, Montana","9250","*****"
"0500000US30089","Sanders County, Montana","11521","*****"
"0500000US30093","Silver Bow County, Montana","34814","*****"
"0500000US30095","Stillwater County, Montana","9410","*****"
"0500000US30097","Sweet Grass County, Montana","3653","*****"
"0500000US30099","Teton County, Montana","6080","*****"
"0500000US30101","Toole County, Montana","4976","*****"
"0500000US30105","Valley County, Montana","7532","*****"
"0500000US30107","Wheatland County, Montana","2149","*****"
"0500000US30111","Yellowstone County, Montana","157816","*****"
"0500000US31001","Adams County, Nebraska","31583","*****"
"0500000US31003","Antelope County, Nebraska","6372","*****"
"0500000US31011","Boone County, Nebraska","5313","*****"
"0500000US31013","Box Butte County, Nebraska","11089","*****"
"0500000US31019","Buffalo County, Nebraska","49030","*****"
"0500000US31021","Burt County, Nebraska","6528","*****"
"0500000US31023","Butler County, Nebraska","8067","*****"
"0500000US31025","Cass County, Nebraska","25702","*****"
"0500000US31027","Cedar County, Nebraska","8523","*****"
"0500000US31031","Cherry County, Nebraska","5790","*****"
"0500000US31033","Cheyenne County, Nebraska","9852","*****"
"0500000US31035","Clay County, Nebraska","6232","*****"
"0500000US31037","Colfax County, Nebraska","10760","*****"
"0500000US31039","Cuming County, Nebraska","8991","*****"
"0500000US31041","Custer County, Nebraska","10830","*****"
"0500000US31043","Dakota County, Nebraska","20317","*****"
"0500000US31045","Dawes County, Nebraska","8896","*****"
"0500000US31047","Dawson County, Nebraska","23804","*****"
"0500000US31051","Dixon County, Nebraska","5746","*****"
"0500000US31053","Dodge County, Nebraska","36683","*****"
"0500000US31055","Douglas County, Nebraska","554992","*****"
"0500000US31059","Fillmore County, Nebraska","5574","*****"
"0500000US31061","Franklin County, Nebraska","3006","*****"
"0500000US31065","Furnas County, Nebraska","4786","*****"
"0500000US31067","Gage County, Nebraska","21595","*****"
"0500000US31073","Gosper County, Nebraska","2015","*****"
"0500000US31077","Greeley County, Nebraska","2410","*****"
"0500000US31079","Hall County, Nebraska","61343","*****"
"0500000US31081","Hamilton County, Nebraska","9178","*****"
"0500000US31083","Harlan County, Nebraska","3438","*****"
"0500000US31087","Hitchcock County, Nebraska","2843","*****"
"0500000US31089","Holt County, Nebraska","10245","*****"
"0500000US31093","Howard County, Nebraska","6405","*****"
"0500000US31095","Jefferson County, Nebraska","7188","*****"
"0500000US31097","Johnson County, Nebraska","5197","*****"
"0500000US31099","Kearney County, Nebraska","6552","*****"
"0500000US31101","Keith County, Nebraska","8099","*****"
"0500000US31105","Kimball County, Nebraska","3667","*****"
"0500000US31107","Knox County, Nebraska","8460","*****"
"0500000US31109","Lancaster County, Nebraska","310094","*****"
"0500000US31111","Lincoln County, Nebraska","35433","*****"
"0500000US31119","Madison County, Nebraska","35164","*****"
"0500000US31121","Merrick County, Nebraska","7803","*****"
"0500000US31123","Morrill County, Nebraska","4841","*****"
"0500000US31125","Nance County, Nebraska","3554","*****"
"0500000US31127","Nemaha County, Nebraska","7004","*****"
"0500000US31129","Nuckolls County, Nebraska","4275","*****"
"0500000US31131","Otoe County, Nebraska","15896","*****"
"0500000US31133","Pawnee County, Nebraska","2676","*****"
"0500000US31135","Perkins County, Nebraska","2907","*****"
"0500000US31137","Phelps County, Nebraska","9120","*****"
"0500000US31139","Pierce County, Nebraska","7157","*****"
"0500000US31141","Platte County, Nebraska","33063","*****"
"0500000US31143","Polk County, Nebraska","5255","*****"
"0500000US31145","Red Willow County, Nebraska","10806","*****"
"0500000US31147","Richardson County, Nebraska","8009","*****"
"0500000US31151","Saline County, Nebraska","14288","*****"
"0500000US31153","Sarpy County, Nebraska","178351","*****"
"0500000US31155","Saunders County, Nebraska","21024","*****"
"0500000US31157","Scotts Bluff County, Nebraska","36255","*****"
"0500000US31159","Seward County, Nebraska","17127","*****"
"0500000US31161","Sheridan County, Nebraska","5234","*****"
"0500000US31163","Sherman County, Nebraska","3042","*****"
"0500000US31167","Stanton County, Nebraska","5992","*****"
"0500000US31169","Thayer County, Nebraska","5098","*****"
"0500000US31173","Thurston County, Nebraska","7140","*****"
"0500000US31177","Washington County, Nebraska","20219","*****"
"0500000US31179","Wayne County, Nebraska","9367","*****"
"0500000US31181","Webster County, Nebraska","3571","*****"
"0500000US31185","York County, Nebraska","13799","*****"
"0500000US32001","Churchill County, Nevada","24010","*****"
"0500000US32003","Clark County, Nevada","2141574","*****"
"0500000US32005","Douglas County, Nevada","47828","*****"
"0500000US32007","Elko County, Nevada","52252","*****"
"0500000US32013","Humboldt County, Nevada","16904","*****"
"0500000US32015","Lander County, Nevada","5746","*****"
"0500000US32017","Lincoln County, Nevada","5174","*****"
"0500000US32019","Lyon County, Nevada","53155","*****"
"0500000US32021","Mineral County, Nevada","4448","*****"
"0500000US32023","Nye County, Nevada","43705","*****"
"0500000US32027","Pershing County, Nevada","6611","*****"
"0500000US32029","Storey County, Nevada","3941","*****"
"0500000US32031","Washoe County, Nevada","450486","*****"
"0500000US32033","White Pine County, Nevada","9737","*****"
"0500000US32510","Carson City, Nevada","54467","*****"
"0500000US33001","Belknap County, New Hampshire","60640","*****"
"0500000US33003","Carroll County, New Hampshire","47840","*****"
"0500000US33005","Cheshire County, New Hampshire","76263","*****"
"0500000US33007","Coos County, New Hampshire","32038","*****"
"0500000US33009","Grafton County, New Hampshire","89811","*****"
"0500000US33011","Hillsborough County, New Hampshire","411087","*****"
"0500000US33013","Merrimack County, New Hampshire","149452","*****"
"0500000US33015","Rockingham County, New Hampshire","305129","*****"
"0500000US33017","Strafford County, New Hampshire","128237","*****"
"0500000US33019","Sullivan County, New Hampshire","43125","*****"
"0500000US34001","Atlantic County, New Jersey","268539","*****"
"0500000US34003","Bergen County, New Jersey","929999","*****"
"0500000US34005","Burlington County, New Jersey","446367","*****"
"0500000US34007","Camden County, New Jersey","507367","*****"
"0500000US34009","Cape May County, New Jersey","93705","*****"
"0500000US34011","Cumberland County, New Jersey","153400","*****"
"0500000US34013","Essex County, New Jersey","793555","*****"
"0500000US34015","Gloucester County, New Jersey","290852","*****"
"0500000US34017","Hudson County, New Jersey","668631","*****"
"0500000US34019","Hunterdon County, New Jersey","125051","*****"
"0500000US34021","Mercer County, New Jersey","368762","*****"
"0500000US34023","Middlesex County, New Jersey","826698","*****"
"0500000US34025","Monmouth County, New Jersey","623387","*****"
"0500000US34027","Morris County, New Jersey","494383","*****"
"0500000US34029","Ocean County, New Jersey","591939","*****"
"0500000US34031","Passaic County, New Jersey","504041","*****"
"0500000US34033","Salem County, New Jersey","63336","*****"
"0500000US34035","Somerset County, New Jersey","330176","*****"
"0500000US34037","Sussex County, New Jersey","142298","*****"
"0500000US34039","Union County, New Jersey","553066","*****"
"0500000US34041","Warren County, New Jersey","106293","*****"
"0500000US35001","Bernalillo County, New Mexico","677692","*****"
"0500000US35003","Catron County, New Mexico","3539","*****"
"0500000US35005","Chaves County, New Mexico","65459","*****"
"0500000US35006","Cibola County, New Mexico","26978","*****"
"0500000US35007","Colfax County, New Mexico","12353","*****"
"0500000US35009","Curry County, New Mexico","50199","*****"
"0500000US35013","Do�a Ana County, New Mexico","215338","*****"
"0500000US35015","Eddy County, New Mexico","57437","*****"
"0500000US35017","Grant County, New Mexico","28061","*****"
"0500000US35019","Guadalupe County, New Mexico","4382","*****"
"0500000US35023","Hidalgo County, New Mexico","4371","*****"
"0500000US35025","Lea County, New Mexico","70126","*****"
"0500000US35027","Lincoln County, New Mexico","19482","*****"
"0500000US35028","Los Alamos County, New Mexico","18356","*****"
"0500000US35029","Luna County, New Mexico","24264","*****"
"0500000US35031","McKinley County, New Mexico","72849","*****"
"0500000US35033","Mora County, New Mexico","4563","*****"
"0500000US35035","Otero County, New Mexico","65745","*****"
"0500000US35037","Quay County, New Mexico","8373","*****"
"0500000US35039","Rio Arriba County, New Mexico","39307","*****"
"0500000US35041","Roosevelt County, New Mexico","19117","*****"
"0500000US35043","Sandoval County, New Mexico","140769","*****"
"0500000US35045","San Juan County, New Mexico","127455","*****"
"0500000US35047","San Miguel County, New Mexico","28034","*****"
"0500000US35049","Santa Fe County, New Mexico","148917","*****"
"0500000US35051","Sierra County, New Mexico","11135","*****"
"0500000US35053","Socorro County, New Mexico","17000","*****"
"0500000US35055","Taos County, New Mexico","32888","*****"
"0500000US35057","Torrance County, New Mexico","15595","*****"
"0500000US35059","Union County, New Mexico","4175","*****"
"0500000US35061","Valencia County, New Mexico","75956","*****"
"0500000US36001","Albany County, New York","307426","*****"
"0500000US36003","Allegany County, New York","47025","*****"
"0500000US36005","Bronx County, New York","1437872","*****"
"0500000US36007","Broome County, New York","194402","*****"
"0500000US36009","Cattaraugus County, New York","77686","*****"
"0500000US36011","Cayuga County, New York","77868","*****"
"0500000US36013","Chautauqua County, New York","129656","*****"
"0500000US36015","Chemung County, New York","85740","*****"
"0500000US36017","Chenango County, New York","48348","*****"
"0500000US36019","Clinton County, New York","80794","*****"
"0500000US36021","Columbia County, New York","60919","*****"
"0500000US36023","Cortland County, New York","48123","*****"
"0500000US36025","Delaware County, New York","45502","*****"
"0500000US36027","Dutchess County, New York","293894","*****"
"0500000US36029","Erie County, New York","919866","*****"
"0500000US36031","Essex County, New York","37751","*****"
"0500000US36033","Franklin County, New York","50692","*****"
"0500000US36035","Fulton County, New York","53743","*****"
"0500000US36037","Genesee County, New York","58112","*****"
"0500000US36039","Greene County, New York","47617","*****"
"0500000US36041","Hamilton County, New York","4575","*****"
"0500000US36043","Herkimer County, New York","62505","*****"
"0500000US36045","Jefferson County, New York","114448","*****"
"0500000US36047","Kings County, New York","2600747","*****"
"0500000US36049","Lewis County, New York","26719","*****"
"0500000US36051","Livingston County, New York","63907","*****"
"0500000US36053","Madison County, New York","71359","*****"
"0500000US36055","Monroe County, New York","744248","*****"
"0500000US36057","Montgomery County, New York","49426","*****"
"0500000US36059","Nassau County, New York","1356564","*****"
"0500000US36061","New York County, New York","1632480","*****"
"0500000US36063","Niagara County, New York","211704","*****"
"0500000US36065","Oneida County, New York","230782","*****"
"0500000US36067","Onondaga County, New York","464242","*****"
"0500000US36069","Ontario County, New York","109472","*****"
"0500000US36071","Orange County, New York","378227","*****"
"0500000US36073","Orleans County, New York","41175","*****"
"0500000US36075","Oswego County, New York","119104","*****"
"0500000US36077","Otsego County, New York","60244","*****"
"0500000US36079","Putnam County, New York","99070","*****"
"0500000US36081","Queens County, New York","2298513","*****"
"0500000US36083","Rensselaer County, New York","159431","*****"
"0500000US36085","Richmond County, New York","474101","*****"
"0500000US36087","Rockland County, New York","323686","*****"
"0500000US36089","St. Lawrence County, New York","109558","*****"
"0500000US36091","Saratoga County, New York","227377","*****"
"0500000US36093","Schenectady County, New York","154883","*****"
"0500000US36095","Schoharie County, New York","31364","*****"
"0500000US36097","Schuyler County, New York","17992","*****"
"0500000US36099","Seneca County, New York","34612","*****"
"0500000US36101","Steuben County, New York","96927","*****"
"0500000US36103","Suffolk County, New York","1487901","*****"
"0500000US36105","Sullivan County, New York","75211","*****"
"0500000US36107","Tioga County, New York","49045","*****"
"0500000US36109","Tompkins County, New York","102962","*****"
"0500000US36111","Ulster County, New York","179303","*****"
"0500000US36113","Warren County, New York","64480","*****"
"0500000US36115","Washington County, New York","61828","*****"
"0500000US36117","Wayne County, New York","90856","*****"
"0500000US36119","Westchester County, New York","968815","*****"
"0500000US36121","Wyoming County, New York","40565","*****"
"0500000US36123","Yates County, New York","25009","*****"
"0500000US37001","Alamance County, North Carolina","160576","*****"
"0500000US37003","Alexander County, North Carolina","37119","*****"
"0500000US37005","Alleghany County, North Carolina","10973","*****"
"0500000US37007","Anson County, North Carolina","25306","*****"
"0500000US37009","Ashe County, North Carolina","26786","*****"
"0500000US37011","Avery County, North Carolina","17501","*****"
"0500000US37013","Beaufort County, North Carolina","47243","*****"
"0500000US37015","Bertie County, North Carolina","19644","*****"
"0500000US37017","Bladen County, North Carolina","33778","*****"
"0500000US37019","Brunswick County, North Carolina","126860","*****"
"0500000US37021","Buncombe County, North Carolina","254474","*****"
"0500000US37023","Burke County, North Carolina","89712","*****"
"0500000US37025","Cabarrus County, North Carolina","201448","*****"
"0500000US37027","Caldwell County, North Carolina","81779","*****"
"0500000US37029","Camden County, North Carolina","10447","*****"
"0500000US37031","Carteret County, North Carolina","68920","*****"
"0500000US37033","Caswell County, North Carolina","22746","*****"
"0500000US37035","Catawba County, North Carolina","156729","*****"
"0500000US37037","Chatham County, North Carolina","69791","*****"
"0500000US37039","Cherokee County, North Carolina","27668","*****"
"0500000US37041","Chowan County, North Carolina","14205","*****"
"0500000US37043","Clay County, North Carolina","10813","*****"
"0500000US37045","Cleveland County, North Carolina","97159","*****"
"0500000US37047","Columbus County, North Carolina","56293","*****"
"0500000US37049","Craven County, North Carolina","103082","*****"
"0500000US37051","Cumberland County, North Carolina","332106","*****"
"0500000US37053","Currituck County, North Carolina","25796","*****"
"0500000US37055","Dare County, North Carolina","35741","*****"
"0500000US37057","Davidson County, North Carolina","164664","*****"
"0500000US37059","Davie County, North Carolina","41991","*****"
"0500000US37061","Duplin County, North Carolina","59062","*****"
"0500000US37063","Durham County, North Carolina","306457","*****"
"0500000US37065","Edgecombe County, North Carolina","53332","*****"
"0500000US37067","Forsyth County, North Carolina","371573","*****"
"0500000US37069","Franklin County, North Carolina","64902","*****"
"0500000US37071","Gaston County, North Carolina","216585","*****"
"0500000US37073","Gates County, North Carolina","11563","*****"
"0500000US37075","Graham County, North Carolina","8557","*****"
"0500000US37077","Granville County, North Carolina","58874","*****"
"0500000US37079","Greene County, North Carolina","21008","*****"
"0500000US37081","Guilford County, North Carolina","523582","*****"
"0500000US37083","Halifax County, North Carolina","51737","*****"
"0500000US37085","Harnett County, North Carolina","130361","*****"
"0500000US37087","Haywood County, North Carolina","60433","*****"
"0500000US37089","Henderson County, North Carolina","113625","*****"
"0500000US37091","Hertford County, North Carolina","24153","*****"
"0500000US37093","Hoke County, North Carolina","53239","*****"
"0500000US37095","Hyde County, North Carolina","5393","*****"
"0500000US37097","Iredell County, North Carolina","172525","*****"
"0500000US37099","Jackson County, North Carolina","42256","*****"
"0500000US37101","Johnston County, North Carolina","191172","*****"
"0500000US37103","Jones County, North Carolina","9695","*****"
"0500000US37105","Lee County, North Carolina","60125","*****"
"0500000US37107","Lenoir County, North Carolina","57227","*****"
"0500000US37109","Lincoln County, North Carolina","81441","*****"
"0500000US37111","McDowell County, North Carolina","45109","*****"
"0500000US37113","Macon County, North Carolina","34410","*****"
"0500000US37115","Madison County, North Carolina","21405","*****"
"0500000US37117","Martin County, North Carolina","23054","*****"
"0500000US37119","Mecklenburg County, North Carolina","1054314","*****"
"0500000US37121","Mitchell County, North Carolina","15040","*****"
"0500000US37123","Montgomery County, North Carolina","27338","*****"
"0500000US37125","Moore County, North Carolina","95629","*****"
"0500000US37127","Nash County, North Carolina","94003","*****"
"0500000US37129","New Hanover County, North Carolina","224231","*****"
"0500000US37131","Northampton County, North Carolina","20186","*****"
"0500000US37133","Onslow County, North Carolina","193912","*****"
"0500000US37135","Orange County, North Carolina","142938","*****"
"0500000US37137","Pamlico County, North Carolina","12742","*****"
"0500000US37139","Pasquotank County, North Carolina","39479","*****"
"0500000US37141","Pender County, North Carolina","59020","*****"
"0500000US37143","Perquimans County, North Carolina","13459","*****"
"0500000US37145","Person County, North Carolina","39305","*****"
"0500000US37147","Pitt County, North Carolina","177372","*****"
"0500000US37149","Polk County, North Carolina","20458","*****"
"0500000US37151","Randolph County, North Carolina","142958","*****"
"0500000US37153","Richmond County, North Carolina","45189","*****"
"0500000US37155","Robeson County, North Carolina","133442","*****"
"0500000US37157","Rockingham County, North Carolina","91270","*****"
"0500000US37159","Rowan County, North Carolina","139605","*****"
"0500000US37161","Rutherford County, North Carolina","66532","*****"
"0500000US37163","Sampson County, North Carolina","63561","*****"
"0500000US37165","Scotland County, North Carolina","35262","*****"
"0500000US37167","Stanly County, North Carolina","61114","*****"
"0500000US37169","Stokes County, North Carolina","45905","*****"
"0500000US37171","Surry County, North Carolina","72099","*****"
"0500000US37173","Swain County, North Carolina","14254","*****"
"0500000US37175","Transylvania County, North Carolina","33513","*****"
"0500000US37177","Tyrrell County, North Carolina","4119","*****"
"0500000US37179","Union County, North Carolina","226694","*****"
"0500000US37181","Vance County, North Carolina","44482","*****"
"0500000US37183","Wake County, North Carolina","1046558","*****"
"0500000US37185","Warren County, North Carolina","20033","*****"
"0500000US37187","Washington County, North Carolina","12156","*****"
"0500000US37189","Watauga County, North Carolina","54117","*****"
"0500000US37191","Wayne County, North Carolina","124002","*****"
"0500000US37193","Wilkes County, North Carolina","68460","*****"
"0500000US37195","Wilson County, North Carolina","81336","*****"
"0500000US37197","Yadkin County, North Carolina","37665","*****"
"0500000US37199","Yancey County, North Carolina","17667","*****"
"0500000US38001","Adams County, North Dakota","2351","*****"
"0500000US38003","Barnes County, North Dakota","10836","*****"
"0500000US38005","Benson County, North Dakota","6886","*****"
"0500000US38009","Bottineau County, North Dakota","6589","*****"
"0500000US38011","Bowman County, North Dakota","3195","*****"
"0500000US38013","Burke County, North Dakota","2213","*****"
"0500000US38015","Burleigh County, North Dakota","93737","*****"
"0500000US38017","Cass County, North Dakota","174202","*****"
"0500000US38019","Cavalier County, North Dakota","3824","*****"
"0500000US38021","Dickey County, North Dakota","4970","*****"
"0500000US38023","Divide County, North Dakota","2369","*****"
"0500000US38025","Dunn County, North Dakota","4387","*****"
"0500000US38027","Eddy County, North Dakota","2313","*****"
"0500000US38029","Emmons County, North Dakota","3352","*****"
"0500000US38031","Foster County, North Dakota","3290","*****"
"0500000US38035","Grand Forks County, North Dakota","70400","*****"
"0500000US38037","Grant County, North Dakota","2380","*****"
"0500000US38039","Griggs County, North Dakota","2266","*****"
"0500000US38041","Hettinger County, North Dakota","2576","*****"
"0500000US38043","Kidder County, North Dakota","2460","*****"
"0500000US38045","LaMoure County, North Dakota","4100","*****"
"0500000US38047","Logan County, North Dakota","1927","*****"
"0500000US38049","McHenry County, North Dakota","5927","*****"
"0500000US38051","McIntosh County, North Dakota","2654","*****"
"0500000US38053","McKenzie County, North Dakota","12536","*****"
"0500000US38055","McLean County, North Dakota","9608","*****"
"0500000US38057","Mercer County, North Dakota","8570","*****"
"0500000US38059","Morton County, North Dakota","30544","*****"
"0500000US38061","Mountrail County, North Dakota","10152","*****"
"0500000US38063","Nelson County, North Dakota","2920","*****"
"0500000US38067","Pembina County, North Dakota","7016","*****"
"0500000US38069","Pierce County, North Dakota","4210","*****"
"0500000US38071","Ramsey County, North Dakota","11557","*****"
"0500000US38073","Ransom County, North Dakota","5361","*****"
"0500000US38075","Renville County, North Dakota","2495","*****"
"0500000US38077","Richland County, North Dakota","16288","*****"
"0500000US38079","Rolette County, North Dakota","14603","*****"
"0500000US38081","Sargent County, North Dakota","3883","*****"
"0500000US38085","Sioux County, North Dakota","4413","*****"
"0500000US38089","Stark County, North Dakota","30876","*****"
"0500000US38091","Steele County, North Dakota","1910","*****"
"0500000US38093","Stutsman County, North Dakota","21064","*****"
"0500000US38095","Towner County, North Dakota","2246","*****"
"0500000US38097","Traill County, North Dakota","8019","*****"
"0500000US38099","Walsh County, North Dakota","10802","*****"
"0500000US38101","Ward County, North Dakota","69034","*****"
"0500000US38103","Wells County, North Dakota","4055","*****"
"0500000US38105","Williams County, North Dakota","34061","*****"
"0500000US39001","Adams County, Ohio","27878","*****"
"0500000US39003","Allen County, Ohio","103642","*****"
"0500000US39005","Ashland County, Ohio","53477","*****"
"0500000US39007","Ashtabula County, Ohio","98136","*****"
"0500000US39009","Athens County, Ohio","65936","*****"
"0500000US39011","Auglaize County, Ohio","45784","*****"
"0500000US39013","Belmont County, Ohio","68472","*****"
"0500000US39015","Brown County, Ohio","43679","*****"
"0500000US39017","Butler County, Ohio","378294","*****"
"0500000US39019","Carroll County, Ohio","27578","*****"
"0500000US39021","Champaign County, Ohio","38864","*****"
"0500000US39023","Clark County, Ohio","135198","*****"
"0500000US39025","Clermont County, Ohio","203216","*****"
"0500000US39027","Clinton County, Ohio","41896","*****"
"0500000US39029","Columbiana County, Ohio","104003","*****"
"0500000US39031","Coshocton County, Ohio","36574","*****"
"0500000US39033","Crawford County, Ohio","42021","*****"
"0500000US39035","Cuyahoga County, Ohio","1253783","*****"
"0500000US39037","Darke County, Ohio","51734","*****"
"0500000US39039","Defiance County, Ohio","38279","*****"
"0500000US39041","Delaware County, Ohio","197008","*****"
"0500000US39043","Erie County, Ohio","75136","*****"
"0500000US39045","Fairfield County, Ohio","152910","*****"
"0500000US39047","Fayette County, Ohio","28645","*****"
"0500000US39049","Franklin County, Ohio","1275333","*****"
"0500000US39051","Fulton County, Ohio","42305","*****"
"0500000US39053","Gallia County, Ohio","30195","*****"
"0500000US39055","Geauga County, Ohio","93961","*****"
"0500000US39057","Greene County, Ohio","165811","*****"
"0500000US39059","Guernsey County, Ohio","39274","*****"
"0500000US39061","Hamilton County, Ohio","812037","*****"
"0500000US39063","Hancock County, Ohio","75690","*****"
"0500000US39065","Hardin County, Ohio","31542","*****"
"0500000US39067","Harrison County, Ohio","15307","*****"
"0500000US39069","Henry County, Ohio","27316","*****"
"0500000US39071","Highland County, Ohio","43007","*****"
"0500000US39073","Hocking County, Ohio","28495","*****"
"0500000US39075","Holmes County, Ohio","43859","*****"
"0500000US39077","Huron County, Ohio","58457","*****"
"0500000US39079","Jackson County, Ohio","32524","*****"
"0500000US39081","Jefferson County, Ohio","66886","*****"
"0500000US39083","Knox County, Ohio","61215","*****"
"0500000US39085","Lake County, Ohio","230052","*****"
"0500000US39087","Lawrence County, Ohio","60622","*****"
"0500000US39089","Licking County, Ohio","172293","*****"
"0500000US39091","Logan County, Ohio","45307","*****"
"0500000US39093","Lorain County, Ohio","306713","*****"
"0500000US39095","Lucas County, Ohio","432379","*****"
"0500000US39097","Madison County, Ohio","43988","*****"
"0500000US39099","Mahoning County, Ohio","231064","*****"
"0500000US39101","Marion County, Ohio","65344","*****"
"0500000US39103","Medina County, Ohio","177257","*****"
"0500000US39105","Meigs County, Ohio","23160","*****"
"0500000US39107","Mercer County, Ohio","40806","*****"
"0500000US39109","Miami County, Ohio","104800","*****"
"0500000US39111","Monroe County, Ohio","14090","*****"
"0500000US39113","Montgomery County, Ohio","532034","*****"
"0500000US39115","Morgan County, Ohio","14702","*****"
"0500000US39117","Morrow County, Ohio","34976","*****"
"0500000US39119","Muskingum County, Ohio","86076","*****"
"0500000US39121","Noble County, Ohio","14443","*****"
"0500000US39123","Ottawa County, Ohio","40709","*****"
"0500000US39125","Paulding County, Ohio","18872","*****"
"0500000US39127","Perry County, Ohio","35985","*****"
"0500000US39129","Pickaway County, Ohio","57420","*****"
"0500000US39131","Pike County, Ohio","28214","*****"
"0500000US39133","Portage County, Ohio","162644","*****"
"0500000US39135","Preble County, Ohio","41207","*****"
"0500000US39137","Putnam County, Ohio","33969","*****"
"0500000US39139","Richland County, Ohio","121324","*****"
"0500000US39141","Ross County, Ohio","77051","*****"
"0500000US39143","Sandusky County, Ohio","59299","*****"
"0500000US39145","Scioto County, Ohio","76377","*****"
"0500000US39147","Seneca County, Ohio","55475","*****"
"0500000US39149","Shelby County, Ohio","48797","*****"
"0500000US39151","Stark County, Ohio","373475","*****"
"0500000US39153","Summit County, Ohio","541810","*****"
"0500000US39155","Trumbull County, Ohio","201794","*****"
"0500000US39157","Tuscarawas County, Ohio","92526","*****"
"0500000US39159","Union County, Ohio","55654","*****"
"0500000US39161","Van Wert County, Ohio","28281","*****"
"0500000US39163","Vinton County, Ohio","13111","*****"
"0500000US39165","Warren County, Ohio","226564","*****"
"0500000US39167","Washington County, Ohio","60671","*****"
"0500000US39169","Wayne County, Ohio","116208","*****"
"0500000US39171","Williams County, Ohio","36936","*****"
"0500000US39173","Wood County, Ohio","129936","*****"
"0500000US39175","Wyandot County, Ohio","22107","*****"
"0500000US40001","Adair County, Oklahoma","22113","*****"
"0500000US40003","Alfalfa County, Oklahoma","5857","*****"
"0500000US40005","Atoka County, Oklahoma","13874","*****"
"0500000US40007","Beaver County, Oklahoma","5415","*****"
"0500000US40009","Beckham County, Oklahoma","22621","*****"
"0500000US40011","Blaine County, Oklahoma","9634","*****"
"0500000US40013","Bryan County, Oklahoma","45759","*****"
"0500000US40015","Caddo County, Oklahoma","29342","*****"
"0500000US40017","Canadian County, Oklahoma","136710","*****"
"0500000US40019","Carter County, Oklahoma","48406","*****"
"0500000US40021","Cherokee County, Oklahoma","48599","*****"
"0500000US40023","Choctaw County, Oklahoma","14886","*****"
"0500000US40025","Cimarron County, Oklahoma","2189","*****"
"0500000US40027","Cleveland County, Oklahoma","276733","*****"
"0500000US40029","Coal County, Oklahoma","5618","*****"
"0500000US40031","Comanche County, Oklahoma","122561","*****"
"0500000US40033","Cotton County, Oklahoma","5929","*****"
"0500000US40035","Craig County, Oklahoma","14493","*****"
"0500000US40037","Creek County, Oklahoma","71160","*****"
"0500000US40039","Custer County, Oklahoma","29209","*****"
"0500000US40041","Delaware County, Oklahoma","42112","*****"
"0500000US40043","Dewey County, Oklahoma","4918","*****"
"0500000US40045","Ellis County, Oklahoma","4072","*****"
"0500000US40047","Garfield County, Oklahoma","62190","*****"
"0500000US40049","Garvin County, Oklahoma","27823","*****"
"0500000US40051","Grady County, Oklahoma","54733","*****"
"0500000US40053","Grant County, Oklahoma","4418","*****"
"0500000US40055","Greer County, Oklahoma","5943","*****"
"0500000US40057","Harmon County, Oklahoma","2721","*****"
"0500000US40059","Harper County, Oklahoma","3847","*****"
"0500000US40061","Haskell County, Oklahoma","12704","*****"
"0500000US40063","Hughes County, Oklahoma","13460","*****"
"0500000US40065","Jackson County, Oklahoma","25384","*****"
"0500000US40067","Jefferson County, Oklahoma","6223","*****"
"0500000US40069","Johnston County, Oklahoma","11041","*****"
"0500000US40071","Kay County, Oklahoma","44880","*****"
"0500000US40073","Kingfisher County, Oklahoma","15618","*****"
"0500000US40075","Kiowa County, Oklahoma","9001","*****"
"0500000US40077","Latimer County, Oklahoma","10495","*****"
"0500000US40079","Le Flore County, Oklahoma","49909","*****"
"0500000US40081","Lincoln County, Oklahoma","34854","*****"
"0500000US40083","Logan County, Oklahoma","46044","*****"
"0500000US40085","Love County, Oklahoma","9933","*****"
"0500000US40087","McClain County, Oklahoma","38634","*****"
"0500000US40089","McCurtain County, Oklahoma","32966","*****"
"0500000US40091","McIntosh County, Oklahoma","19819","*****"
"0500000US40093","Major County, Oklahoma","7718","*****"
"0500000US40095","Marshall County, Oklahoma","16376","*****"
"0500000US40097","Mayes County, Oklahoma","40980","*****"
"0500000US40099","Murray County, Oklahoma","13875","*****"
"0500000US40101","Muskogee County, Oklahoma","69084","*****"
"0500000US40103","Noble County, Oklahoma","11411","*****"
"0500000US40105","Nowata County, Oklahoma","10383","*****"
"0500000US40107","Okfuskee County, Oklahoma","12115","*****"
"0500000US40109","Oklahoma County, Oklahoma","782051","*****"
"0500000US40111","Okmulgee County, Oklahoma","38889","*****"
"0500000US40113","Osage County, Oklahoma","47311","*****"
"0500000US40115","Ottawa County, Oklahoma","31566","*****"
"0500000US40117","Pawnee County, Oklahoma","16428","*****"
"0500000US40119","Payne County, Oklahoma","81512","*****"
"0500000US40121","Pittsburg County, Oklahoma","44382","*****"
"0500000US40123","Pontotoc County, Oklahoma","38358","*****"
"0500000US40125","Pottawatomie County, Oklahoma","72000","*****"
"0500000US40127","Pushmataha County, Oklahoma","11119","*****"
"0500000US40129","Roger Mills County, Oklahoma","3708","*****"
"0500000US40131","Rogers County, Oklahoma","90814","*****"
"0500000US40133","Seminole County, Oklahoma","25071","*****"
